frequency_Hz,H_rx_E_fine_real_m,H_rx_E_fine_imag_m,H_rx_E_baseline_real_m,H_rx_E_baseline_imag_m,H_rx_E_orthogonal_real_m,H_rx_E_orthogonal_imag_m,S11_fine_real,S11_fine_imag,S11_baseline_real,S11_baseline_imag,Zin_fine_real_ohm,Zin_fine_imag_ohm,Zin_baseline_real_ohm,Zin_baseline_imag_ohm,H_magnitude_relative_change,phase_difference_rad,cross_polarization_ratio
5.270000000000000000e+09,-3.129207744992439463e-05,-4.292722378224229174e-06,-3.637021813072168207e-05,-2.234390219249826795e-06,5.621033501278902341e-12,-8.972011164109520322e-12,9.988879803943383484e-01,-4.695272626574049230e-02,9.986313842675187402e-01,-5.172999502174273345e-02,4.135497446144965061e-01,-2.128607795394790173e+03,1.108456924434265245e+00,-1.931762261329981357e+03,1.536684234205993316e-01,-7.497394832215907579e-02,2.905529755584819720e-07
5.280000000000000000e+09,-3.136453523244336759e-05,-4.215571420606709382e-06,-3.644734005146905775e-05,-2.134130226946566716e-06,5.627604037152257269e-12,-8.916868280077028576e-12,9.988835995437679305e-01,-4.704346880464773534e-02,9.986260600639065288e-01,-5.182972761448111781e-02,4.169787112023204956e-01,-2.124497130026491959e+03,1.109874836912891904e+00,-1.928039808449864040e+03,1.536723382281163508e-01,-7.511797306855377832e-02,2.888053154967872080e-07
5.290000000000000000e+09,-3.143681273906319206e-05,-4.138057532416484332e-06,-3.652419575025369155e-05,-2.033444511192410821e-06,5.635690553998657830e-12,-8.864853765838188222e-12,9.988792099414032233e-01,-4.713421929711753694e-02,9.986207339779171743e-01,-5.192947207814569560e-02,4.203831806918799097e-01,-2.120401925101843062e+03,1.110950332290461473e+00,-1.924331220861866541e+03,1.536762593775684582e-01,-7.526202634761890164e-02,2.871619347389105808e-07
5.300000000000000000e+09,-3.150890853203388388e-05,-4.060181108588377223e-06,-3.660078342731693137e-05,-1.932333755088798972e-06,5.645201483341129617e-12,-8.815985046398653371e-12,9.988748116039598557e-01,-4.722497770168108955e-02,9.986154059418641538e-01,-5.202922853416019899e-02,4.237625929990586071e-01,-2.116322095455174349e+03,1.111689436946640352e+00,-1.920636416757458164e+03,1.536801871457765811e-01,-7.540610797796860887e-02,2.856212108929552963e-07
5.310000000000000000e+09,-3.158082117473970374e-05,-3.981942549080579113e-06,-3.667710128541818462e-05,-1.830798648535304151e-06,5.656045192962793627e-12,-8.770277513032582180e-12,9.988704045477145854e-01,-4.731574397795379472e-02,9.986100758845876113e-01,-5.212899710242255291e-02,4.271164157153077290e-01,-2.112257556495195331e+03,1.112098229655803294e+00,-1.916955315018660713e+03,1.536841218213890470e-01,-7.555021777506062963e-02,2.841814498425593523e-07
5.320000000000000000e+09,-3.165254923171693138e-05,-3.903342258864106745e-06,-3.675314752985320066e-05,-1.728839888187402366e-06,5.668130028178876517e-12,-8.727744528871535972e-12,9.988659887884953070e-01,-4.740651808663788602e-02,9.986047437315103137e-01,-5.222877790127525288e-02,4.304441439920959067e-01,-2.108208224200074255e+03,1.112182838182285805e+00,-1.913287835211992842e+03,1.536880637044897580e-01,-7.569435555178709307e-02,2.828408886876426303e-07
5.330000000000000000e+09,-3.172409126867162612e-05,-3.824380647911933421e-06,-3.682892036847117400e-05,-1.626458177414684909e-06,5.681364352798056384e-12,-8.688397435231346251e-12,9.988615643416727252e-01,-4.749729998952577359e-02,9.985994094046941605e-01,-5.232857104747597882e-02,4.337453004244662957e-01,-2.104174015112576399e+03,1.111949435900606353e+00,-1.909633897582462851e+03,1.536920131061915162e-01,-7.583852111903816029e-02,2.815976990482577944e-07
5.340000000000000000e+09,-3.179544585249705546e-05,-3.745058131188182976e-06,-3.690441801169041109e-05,-1.523654226259671389e-06,5.695656589764100809e-12,-8.652245558666378820e-12,9.988571312221524723e-01,-4.758808964950218129e-02,9.985940728228974717e-01,-5.242837665616964515e-02,4.370194349000143808e-01,-2.100154846335287402e+03,1.111404238487308183e+00,-1.905993423047592387e+03,1.536959703482118356e-01,-7.598271428624794877e-02,2.804499907056427833e-07
5.350000000000000000e+09,-3.186661155129070345e-05,-3.665375128637412276e-06,-3.697963867251285184e-05,-1.420428751396744505e-06,5.710915261467883125e-12,-8.619296218740856863e-12,9.988526894443658932e-01,-4.767888703054622146e-02,9.985887339016341624e-01,-5.252819484086076324e-02,4.402661244496883786e-01,-2.096150635525887992e+03,1.110553500632023738e+00,-1.902366333191478361e+03,1.536999357624486973e-01,-7.612693486193801429e-02,2.793958155508545760e-07
5.360000000000000000e+09,-3.193758693437123171e-05,-3.585332065173843306e-06,-3.705458056653747979e-05,-1.316782476092166076e-06,5.727049029721145625e-12,-8.589554736507454145e-12,9.988482390222628293e-01,-4.776969209773241493e-02,9.985833925532308086e-01,-5.262802571338696944e-02,4.434849730622619224e-01,-2.092161300892518739e+03,1.109403512835884564e+00,-1.898752550258886686e+03,1.537039096905380153e-01,-7.627118265422669352e-02,2.784331718082009872e-07
5.370000000000000000e+09,-3.200837057229497965e-05,-3.504929370670579173e-06,-3.712924191197236362e-05,-1.212716130164367286e-06,5.743966735382182104e-12,-8.563024443681928386e-12,9.988437799693057340e-01,-4.786050481723228001e-02,9.985780486868844896e-01,-5.272786938389274758e-02,4.466756114964586244e-01,-2.088186761189193021e+03,1.107960598224441595e+00,-1.895151997149393310e+03,1.537078924834075211e-01,-7.641545747132987010e-02,2.775600084979778507e-07
5.380000000000000000e+09,-3.207896103687249173e-05,-3.424167479948926831e-06,-3.720362092964581759e-05,-1.108230449944801784e-06,5.761577437625634021e-12,-8.539706692503983350e-12,9.988393122984615680e-01,-4.795132515631405495e-02,9.985727022087249605e-01,-5.282772596080480970e-02,4.498376970749793924e-01,-2.084226935711295027e+03,1.106231109441138560e+00,-1.891564597411542991e+03,1.537118845008129953e-01,-7.655975912204790457e-02,2.767742301010322383e-07
5.390000000000000000e+09,-3.214935690118438073e-05,-3.343046832767602496e-06,-3.727771584301615260e-05,-1.003326178239723749e-06,5.779790452847037943e-12,-8.519600866273903564e-12,9.988348360221949163e-01,-4.804215308334332246e-02,9.985673530218732719e-01,-5.292759555080755324e-02,4.529709134538663085e-01,-2.080281744291118684e+03,1.104221425565822035e+00,-1.887990275237063770e+03,1.537158861108782748e-01,-7.670408741622473936e-02,2.760737013861982550e-07
5.400000000000000000e+09,-3.221955673959737390e-05,-3.261567873812034462e-06,-3.735152487818077673e-05,-8.980040642923853371e-07,5.798515393194446216e-12,-8.502704390554117851e-12,9.988303511524646572e-01,-4.813298856778242679e-02,9.985620010264995017e-01,-5.302747825881954508e-02,4.560749703884034445e-01,-2.076351107293485711e+03,1.101937949091853053e+00,-1.884428955455100095e+03,1.537198976896204661e-01,-7.684844216519771953e-02,2.754562523608605624e-07
5.410000000000000000e+09,-3.228955912777985100e-05,-3.179731052683802296e-06,-3.742504626388370331e-05,-7.922648637460970470e-07,5.817662204718658398e-12,-8.489012745025986844e-12,9.988258577007156358e-01,-4.822383158018960642e-02,9.985566461198869259e-01,-5.312737418797096323e-02,4.591496034804322113e-01,-2.072434945611421881e+03,1.099387102960291518e+00,-1.880880563526490278e+03,1.537239196204645553e-01,-7.699282318222956667e-02,2.749196833047393108e-07
5.420000000000000000e+09,-3.235936264271709761e-05,-3.097536823889833785e-06,-3.749827823152266602e-05,-6.861093386079549083e-07,5.837141205134283599e-12,-8.478519475990227489e-12,9.988213556778752222e-01,-4.831468209221805032e-02,9.985512881964911935e-01,-5.322728343958160746e-02,4.621945739051102620e-01,-2.068533180661884217e+03,1.096575327627209440e+00,-1.877345025538081245e+03,1.537279522937697041e-01,-7.713723028291656625e-02,2.744617698473631267e-07
5.430000000000000000e+09,-3.242896586272667371e-05,-3.014985646831893248e-06,-3.757121901515484482e-05,-5.795382572133067093e-07,5.856863121183979891e-12,-8.471216209502041956e-12,9.988168450943488708e-01,-4.840554007661396207e-02,9.985459271480009447e-01,-5.332720611313982589e-02,4.652096681354181973e-01,-2.064645734381555485e+03,1.093509078195697759e+00,-1.873822268197064886e+03,1.537319961063251805e-01,-7.728166328558630505e-02,2.740802680507493397e-07
5.440000000000000000e+09,-3.249836736747301654e-05,-2.932077985795988125e-06,-3.764386685150188718e-05,-4.725523941910919912e-07,5.876739125598640220e-12,-8.467092665128771045e-12,9.988123259600140136e-01,-4.849640550721507487e-02,9.985405628634010933e-01,-5.342714230628219790e-02,4.681946976458430387e-01,-2.060772529222688263e+03,1.090194821584362428e+00,-1.870312218825366472e+03,1.537360514608674955e-01,-7.742612201167345387e-02,2.737729194602314308e-07
5.450000000000000000e+09,-3.256756573798232806e-05,-2.848814309941828498e-06,-3.771621997995395348e-05,-3.651525304297769767e-07,5.896680873645873402e-12,-8.466136670321016727e-12,9.988077982842186175e-01,-4.858727835894805641e-02,9.985351952290330013e-01,-5.352709211477420237e-02,4.711494986041613875e-01,-2.056913488149002205e+03,1.086639033753598049e+00,-1.866814805354054442e+03,1.537401187655738632e-01,-7.757060628608217212e-02,2.735374560883965000e-07
5.460000000000000000e+09,-3.263655955665679151e-05,-2.765195093292368773e-06,-3.778827664257290188e-05,-2.573394530443921244e-07,5.916600539260104594e-12,-8.468334175386100801e-12,9.988032620757766322e-01,-4.867815860782596232e-02,9.985298241286590937e-01,-5.362705563249126756e-02,4.740739315535483223e-01,-2.053068534631647708e+03,1.082848196972267418e+00,-1.863329956317785218e+03,1.537441984335659595e-01,-7.771511593752586378e-02,2.733716052994103353e-07
5.470000000000000000e+09,-3.270534740728889647e-05,-2.681220814723322685e-06,-3.786003508409472776e-05,-1.491139553442101981e-07,5.936410850747321567e-12,-8.473669269053263035e-12,9.987987173429641041e-01,-4.876904623094520386e-02,9.985244494435221441e-01,-5.372703295140109775e-02,4.769678810793097079e-01,-2.049237592645203222e+03,1.078828797137290296e+00,-1.859857600849298251e+03,1.537482908824041872e-01,-7.785965079885191764e-02,2.732730945636878911e-07
5.480000000000000000e+09,-3.277392787507545216e-05,-2.596891957952832458e-06,-3.793149355193127135e-05,-4.047683680127461253e-08,5.956025126057776626e-12,-8.482124194620632240e-12,9.987941640935185106e-01,-4.885994120648238376e-02,9.985190710524108892e-01,-5.382702416154667990e-02,4.798312554697069521e-01,-2.045420586663738732e+03,1.074587321144950147e+00,-1.856397668673921771e+03,1.537523965335789722e-01,-7.800421070735233386e-02,2.732396560558162946e-07
5.490000000000000000e+09,-3.284229954663122806e-05,-2.512209011531036751e-06,-3.800265029617094277e-05,6.857109698013875180e-08,5.975357307620532410e-12,-8.493679366673115133e-12,9.987896023346346519e-01,-4.895084351369065334e-02,9.985136888317215353e-01,-5.392702935102934581e-02,4.826639863589794466e-01,-2.041617441656919937e+03,1.070130254302323891e+00,-1.852950090104123774e+03,1.537565158120079156e-01,-7.814879550505132721e-02,2.732690310717327222e-07
5.500000000000000000e+09,-3.291046101000250643e-05,-2.427172468829971905e-06,-3.807350356957918283e-05,1.780290342930912700e-07,5.994321996733079041e-12,-8.508313388360895552e-12,9.987850320729644293e-01,-4.904175313289585447e-02,9.985083026555212626e-01,-5.402704860599446407e-02,4.854660283689238298e-01,-2.037828083086163588e+03,1.065464077787602992e+00,-1.849514796034106212e+03,1.537606491455331403e-01,-7.829340503898163384e-02,2.733589742443815432e-07
5.510000000000000000e+09,-3.297841085468043834e-05,-2.341782828033216540e-06,-3.814405162759767023e-05,2.878961573568901455e-07,6.012834487500676631e-12,-8.526003069228201044e-12,9.987804533146135144e-01,-4.913267004549204398e-02,9.985029123956122854e-01,-5.412708201061561947e-02,4.882373587269439597e-01,-2.034052436900838529e+03,1.060595266166556305e+00,-1.846091717934413964e+03,1.537647969644046209e-01,-7.843803916144052868e-02,2.735072575403743247e-07
5.520000000000000000e+09,-3.304614767161421671e-05,-2.256040592125772058e-06,-3.821429272834359645e-05,3.981716423448226115e-07,6.030810800318917996e-12,-8.546723443581812862e-12,9.987758660651426812e-01,-4.922359423393769112e-02,9.984975179215938024e-01,-5.422712964708154698e-02,4.909779768923253074e-01,-2.030290429534517898e+03,1.055530284945537467e+00,-1.842680787846589055e+03,1.537689597007811937e-01,-7.858269773022709404e-02,2.737116740233878682e-07
5.530000000000000000e+09,-3.311367005322389702e-05,-2.169946268884067226e-06,-3.828422513260774809e-05,5.088546594111936993e-07,6.048167714894264144e-12,-8.570447789388729234e-12,9.987712703295653638e-01,-4.931452568175038326e-02,9.984921191009290542e-01,-5.432719159558243444e-02,4.936879041568432713e-01,-2.026541987901269522e+03,1.050275588174489849e+00,-1.839281938377859206e+03,1.537731377882239625e-01,-7.872738060887103650e-02,2.739700413732607390e-07
5.540000000000000000e+09,-3.318097659341310277e-05,-2.083500370865794629e-06,-3.835384710385239949e-05,6.199443727172786255e-07,6.064822802796939991e-12,-8.597147647693186569e-12,9.987666661123479894e-01,-4.940546437350184367e-02,9.984867157990044984e-01,-5.442726793429842475e-02,4.963671832473421919e-01,-2.022807039391985882e+03,1.044837616103798217e+00,-1.835895102695848436e+03,1.537773316611959207e-01,-7.887208766683337369e-02,2.742802051528034144e-07
5.550000000000000000e+09,-3.324806588758159550e-05,-1.996703415400187154e-06,-3.842315690820861571e-05,7.314399404564281880e-07,6.080694459540992957e-12,-8.626792842542052626e-12,9.987620534174098674e-01,-4.949641029481354620e-02,9.984813078791983099e-01,-5.452735873938697325e-02,4.990158779160208113e-01,-2.019085511870781147e+03,1.039222792877207757e+00,-1.832520214523340201e+03,1.537815417545596308e-01,-7.901681877970416490e-02,2.746400418172435589e-07
5.560000000000000000e+09,-3.331493653263759399e-05,-1.909555924577964983e-06,-3.849215281447296609e-05,8.433405148782484853e-07,6.095701936186199973e-12,-8.659351501408542686e-12,9.987574322481239664e-01,-4.958736343235034538e-02,9.984758952029414436e-01,-5.462746408497354267e-02,5.016340725255231670e-01,-2.015377333671390033e+03,1.033437524277754038e+00,-1.829157208133050744e+03,1.537857685030799282e-01,-7.916157382937284714e-02,2.750474614639525750e-07
5.570000000000000000e+09,-3.338158712700982925e-05,-1.822058425241709907e-06,-3.856083309410393957e-05,9.556452423116759469e-07,6.109765370457187773e-12,-8.694790076103943204e-12,9.987528026073174692e-01,-4.967832377381545955e-02,9.984704776297836926e-01,-5.472758404314086861e-02,5.042218716217279351e-01,-2.011682433593647829e+03,1.027488195519781433e+00,-1.825806018342451353e+03,1.537900123409307873e-01,-7.930635270418898153e-02,2.755004103226119304e-07
5.580000000000000000e+09,-3.344801627065959951e-05,-1.734211448976038898e-06,-3.862919602121799419e-05,1.068353263187366638e-06,6.122805817374737964e-12,-8.733073364166996720e-12,9.987481644972732164e-01,-4.976929130794456591e-02,9.984650550174573036e-01,-5.482771868391991821e-02,5.067793995056032452e-01,-2.008000740899977245e+03,1.021381169081505114e+00,-1.822466580508621519e+03,1.537942737012078231e-01,-7.945115529910568020e-02,2.759968729882375932e-07
5.590000000000000000e+09,-3.351422256509239148e-05,-1.646015532098128777e-06,-3.869723987258507790e-05,1.181463712058879071e-06,6.134745279394842892e-12,-8.774164530720824770e-12,9.987435179197311497e-01,-4.986026602449925016e-02,9.984596272219419255e-01,-5.492786807528150100e-02,5.093067997971728600e-01,-2.004332185311936200e+03,1.015122782590775596e+00,-1.819138830523128718e+03,1.537985530154419023e-01,-7.959598151580969672e-02,2.765348744015236872e-07
5.600000000000000000e+09,-3.358020461336950167e-05,-1.557471215648098362e-06,-3.876496292762391912e-05,1.294975717623070654e-06,6.145506736051066201e-12,-8.818025130786979549e-12,9.987388628758891995e-01,-4.995124791426204525e-02,9.984541940975274477e-01,-5.502803228312968392e-02,5.118042349897367060e-01,-2.000676697006796303e+03,1.008719346749416657e+00,-1.815822704806942284e+03,1.538028507131211642e-01,-7.974083126283337819e-02,2.771124815827295754e-07
5.610000000000000000e+09,-3.364596102011957636e-05,-1.468579045379599631e-06,-3.883236346839705292e-05,1.408888402739473777e-06,6.155014173095894480e-12,-8.864615132046292669e-12,9.987341993664078377e-01,-5.004223696902865282e-02,9.984487554968808354e-01,-5.512821137129361032e-02,5.142718860038317796e-01,-1.997034206614145432e+03,1.002177143307202867e+00,-1.812518140305386169e+03,1.538071672212125152e-01,-7.988570445565412736e-02,2.777278051268706243e-07
5.620000000000000000e+09,-3.371149039154960268e-05,-1.379339571750511790e-06,-3.889943977960562367e-05,1.523200884448645306e-06,6.163192611137202582e-12,-8.913892938037042344e-12,9.987295273914102989e-01,-5.013323318160242681e-02,9.984433112711083025e-01,-5.522840540152267053e-02,5.167099517340191239e-01,-1.993404645212550122e+03,9.955024230782592021e-01,-1.809225074483119442e+03,1.538115029637002473e-01,-8.003060101677775262e-02,2.783790004692788654e-07
5.630000000000000000e+09,-3.377679133545615723e-05,-1.289753349913612904e-06,-3.896619014858366582e-05,1.637912273989871045e-06,6.169968133765734673e-12,-8.965815411779344777e-12,9.987248469504871329e-01,-5.022423654578722640e-02,9.984378612698208144e-01,-5.532861443348122132e-02,5.191186485865481037e-01,-1.989787944326234538e+03,9.887014040002096715e-01,-1.805943445319141119e+03,1.538158583611145269e-01,-8.017552087581210352e-02,2.790642689316142521e-07
5.640000000000000000e+09,-3.384186246123620744e-05,-1.199820939707552003e-06,-3.903261286529279136e-05,1.753021676817401248e-06,6.175267915169602447e-12,-9.020337899816462347e-12,9.987201580426979808e-01,-5.031524705638104611e-02,9.984324053411992583e-01,-5.542883852474311118e-02,5.214982100237326446e-01,-1.986184035921799477e+03,9.817802692485911864e-01,-1.802673191301852057e+03,1.538202338300874439e-01,-8.032046396951923739e-02,2.797818585592689068e-07
